trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1/1/2019 19:08,3564180000000000,fraud_Carroll PLC,health_fitness,28.93,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),4/3/1962,a2cee8d818ae1938fb60fd1d3695148d,1325444898,40.44547,-81.812764,0
1/1/2019 19:08,3564180000000000,fraud_Abshire PLC,entertainment,1.16,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),4/3/1962,3844e41c311cb49b38a92dfc0b20c347,1325444928,40.02421,-81.139698,0
1/1/2019 19:08,4783230000000,fraud_Howe PLC,entertainment,34.67,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22/4/1961,bf5cbe2ff2d7de7949991bf5fb577c44,1325444932,38.618792,-99.266388,0
1/1/2019 19:09,6595970000000000,fraud_Cormier LLC,health_fitness,6.26,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,11/9/1969,288e0a1f89eaf57a00734a44998d8e16,1325444958,41.12837,-74.270461,0
1/1/2019 19:09,675946000000,fraud_Little Ltd,kids_pets,41.03,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,9/6/2000,f019eacbfae389513edf23f8f7f263c9,1325444962,40.89582,-80.618561,0
1/1/2019 19:09,6011330000000000,"fraud_Lesch, D'Amore and Brown",food_dining,29.85,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1/9/1971,59123cb1eaaf26d3cd36a498b8bc9458,1325444972,36.824612,-96.774517,0
1/1/2019 19:09,4681700000000,fraud_Heathcote LLC,shopping_net,3.94,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",6/3/1978,d935c41f44b9916982a2c008cdeb979a,1325444977,35.618076,-86.269256,0
1/1/2019 19:11,347073000000000,fraud_Bernhard-Lesch,food_dining,60.29,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",16/5/1973,c98fd8f971ea876e7ae4346359ec9fc8,1325445075,44.572457,-103.864062,0
1/1/2019 19:11,4623560000000,"fraud_Witting, Beer and Ernser",home,50.33,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15/7/1954,5fd952b00127bd94649603cfb7db1b8e,1325445119,42.650845,-94.472766,0
1/1/2019 19:12,4195740000000,"fraud_Kunze, Larkin and Mayert",travel,8.43,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",4/4/1963,dab82481c8c500b39b94972379d07c9a,1325445123,45.856546,-121.938234,0
1/1/2019 19:13,5596350000000000,fraud_Block-Hauck,travel,5.33,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",23/4/1941,7b9bf2ff33c0de08296b5fccb8b1829f,1325445190,30.645441,-89.629191,0
1/1/2019 19:13,3593120000000000,fraud_Bode-Rempel,kids_pets,1.96,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10/5/1959,8c5aee57c2343f32b1d36e5e3cbf076f,1325445192,44.16439,-68.82781,0
1/1/2019 19:13,5596350000000000,fraud_Collier LLC,home,14.11,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",23/4/1941,ac598e2d435a7a172e8ae06deab66471,1325445237,29.569448,-90.04057,0
1/1/2019 19:14,4861310000000000000,"fraud_Kutch, Steuber and Gerhold",food_dining,94.45,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",16/12/1977,323d136497f6ecc869cc6fe7ee26c8a2,1325445275,31.025207,-90.32344,0
1/1/2019 19:15,60490596305,"fraud_Romaguera, Wehner and Tromp",kids_pets,13.51,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",19/5/1963,c1e6b1797245528e34e1b1e2670cd471,1325445321,34.470541,-90.347245,0
1/1/2019 19:15,4671730000000000,fraud_Windler LLC,kids_pets,14.93,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25/7/1955,940eddf7656dac615058075897c6e0a2,1325445335,40.660721,-85.600255,0
1/1/2019 19:15,3583640000000000,"fraud_Bernhard, Grant and Langworth",shopping_pos,185.87,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1/1/1985,bf15d61e00358c618bcf0b6e5f84c4d4,1325445336,40.227313,-74.855002,0
1/1/2019 19:16,3506040000000000,"fraud_Durgan, Gislason and Spencer",home,44.53,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,30/7/1959,370e1dddad381e96d576a73def95a642,1325445384,37.883533,-81.439079,0
1/1/2019 19:16,3596360000000000,fraud_Schmidt and Sons,shopping_net,4.01,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,27/5/1973,f8a36d969facfe882767e09ff65b8e6e,1325445385,41.815099,-77.84645,0
1/1/2019 19:16,4410580000000000000,fraud_O'Keefe-Wisoky,food_dining,92.13,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",2/3/1969,326ff0a1c0df2ee307b7015c8eff3060,1325445397,31.744469,-80.418816,0
1/1/2019 19:16,4358140000000000000,fraud_Schmidt-Larkin,home,2.93,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,5/10/1972,d39a91ecf46df45fc145b1d1d2702f5e,1325445407,43.080413,-91.680917,0
1/1/2019 19:16,4755700000000,fraud_Gottlieb Group,kids_pets,19.56,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,20/6/1985,8df9ae8a974e7f49c83deddab584dd06,1325445412,32.3804,-96.131755,0
1/1/2019 19:17,4933460000000000,fraud_Schulist Ltd,food_dining,6.86,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,29/9/1976,5a4619b817a9a6cc38e9f70281d84e26,1325445452,45.668676,-93.114581,0
1/1/2019 19:17,3596220000000000,fraud_Gleason and Sons,kids_pets,11.59,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25/3/1988,86b1d86c983f3df80cf6ff4e93e838e7,1325445465,41.350728,-92.714426,0
1/1/2019 19:18,4169760000000000,fraud_Leffler-Goldner,personal_care,100.08,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/2/1972,b9a693be83629cd8dd4620233dc6b7b2,1325445484,40.797357,-76.899219,0
1/1/2019 19:18,30044300000000,fraud_Shanahan-Lehner,personal_care,17.18,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29/8/1985,ea1801aa6181bc5c12e8edf76077f0da,1325445488,26.745439,-82.70373,0
1/1/2019 19:18,4169760000000000,"fraud_Hintz, Bauch and Smith",health_fitness,73.76,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/2/1972,8536e75b21375652a4d480bf71aa1305,1325445498,40.383704,-76.265172,0
1/1/2019 19:18,4715740000000000000,fraud_Prosacco LLC,personal_care,49.53,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,30/3/1941,d887e15bf29eaeed2e1f940e97378d36,1325445522,36.199694,-97.040839,0
1/1/2019 19:19,30235000000000,"fraud_Crist, Jakubowski and Littel",home,89.82,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22/1/1978,18f62e8c0bd83127fac2700d5f71b94e,1325445545,44.580883,-88.29656,0
1/1/2019 19:19,180047000000000,fraud_Bashirian Group,shopping_net,21.63,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,22/4/1991,ffac6430d4b4bd20440434ce1bea06c3,1325445548,40.641363,-89.622842,0
1/1/2019 19:19,347073000000000,"fraud_Roberts, Daniel and Macejkovic",kids_pets,42.61,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",16/5/1973,434a1f90f4afd7582f506174ccc9f3ca,1325445580,43.868972,-103.484586,0
1/1/2019 19:20,4607070000000000,"fraud_Bahringer, Schoen and Corkery",shopping_pos,7.29,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21/3/1985,267d77a4fe01a3f19eaca17767e33568,1325445606,36.362954,-97.471455,0
1/1/2019 19:21,213174000000000,fraud_Tillman LLC,travel,9.64,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",7/10/1959,ed4222d7067d2a71d67f4f6d99263b27,1325445665,41.096636,-87.516071,0
1/1/2019 19:22,4708990000000000,fraud_Kub PLC,personal_care,22.26,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",8/9/1938,316c6b855af0745bca296860529db96b,1325445720,35.563093,-90.995911,0
1/1/2019 19:22,6011480000000000,fraud_Langworth LLC,personal_care,81.94,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",17/12/1943,1984b8093113ca36baf61cff706b442c,1325445754,40.71802,-83.794205,0
1/1/2019 19:22,4342530000000000,fraud_Connelly-Carter,home,49.89,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16/2/1994,8cc46dbd45361e1269290d2407a94220,1325445769,41.382808,-75.202997,0
1/1/2019 19:23,375975000000000,fraud_Beier LLC,entertainment,4.12,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,6/4/1973,4842d6f9fc926d12e77f37852025a176,1325445800,41.224357,-72.814541,0
1/1/2019 19:24,3558650000000000,fraud_Pacocha-Weissnat,kids_pets,49.98,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,26/1/1931,e04aae082a61324256b9ff66c2ec3b73,1325445849,32.908156,-94.271474,0
1/1/2019 19:24,30044300000000,fraud_Little-Gleichner,travel,3.58,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29/8/1985,2eccef110f176668a4488fccb090d174,1325445878,27.262093,-81.935256,0
1/1/2019 19:24,3533180000000000,fraud_Bode-Rempel,kids_pets,114.22,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,8/11/1951,8be6533deff4031cd250777040195860,1325445887,39.891367,-97.087053,0
1/1/2019 19:25,3565940000000000,fraud_Volkman PLC,food_dining,17.55,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/5/1963,5151ce5e8e44c4ee2025ee44a8f25b95,1325445904,42.295871,-94.620532,0
1/1/2019 19:26,6011480000000000,"fraud_Hintz, Bauch and Smith",health_fitness,7.07,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",17/12/1943,b34a80940841b2dfccbd3a78537afa92,1325445960,41.111176,-85.400452,0
1/1/2019 19:26,213191000000000,fraud_Sawayn PLC,shopping_pos,672.79,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",18/3/2004,df45bbd3db89b6c7abf8a0955786eea7,1325445968,42.730402,-88.158037,0
1/1/2019 19:27,4642890000000,fraud_Jast-McDermott,shopping_pos,3.68,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13/7/1990,9eb1677a35f69b318de7b09b5aa4db18,1325446062,41.115926,-95.423286,0
1/1/2019 19:29,6517220000000000,fraud_Breitenberg-Hermiston,kids_pets,15.33,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",11/6/1958,89dfde4fa4284b66b0f4b82feee77308,1325446150,30.999769,-90.148646,0
1/1/2019 19:29,630423000000,fraud_McGlynn-Jaskolski,misc_pos,134.99,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21/6/1978,d73ba068c7befebe2ba16d90fdaf001d,1325446155,49.563103,-117.30328,0
1/1/2019 19:29,6011500000000000,fraud_Larson-Moen,entertainment,9.17,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,7101e6e888cd78ef285bbffb15cc0e6c,1325446178,32.505372,-87.660513,0
1/1/2019 19:30,30238800000000,fraud_Pouros-Conroy,shopping_pos,4.99,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,2/1/1976,6f35d6768650e9b60081f5b5f51b07c4,1325446223,31.505427,-97.177294,0
1/1/2019 19:30,4364010000000000,fraud_Mosciski Group,travel,6.72,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,12/3/1997,7df005c07d00d183433e252089570cc9,1325446234,39.487042,-119.73335,0
1/1/2019 19:30,6511350000000000,fraud_Rau-Grant,kids_pets,154.47,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24/8/1946,2e03dbaf090cfa0852754ba69556cecc,1325446251,39.170265,-115.298156,0
1/1/2019 19:31,371284000000000,fraud_Jakubowski Inc,home,109.41,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",29/1/1952,f107b13442faad7bb68e675148ec396d,1325446265,32.715471,-101.676631,0
1/1/2019 19:31,4879270000000000,fraud_Greenholt Ltd,health_fitness,73.81,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31,-82.8555,419,Advertising account executive,28/10/1990,934b3c6d6d006b14d1f95d717f663c93,1325446275,30.569444,-82.465117,0
1/1/2019 19:31,630426000000,fraud_Baumbach Ltd,personal_care,71.86,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388,-79.9906,365,Special effects artist,14/3/1970,092387a24ed0e9c5fafef219d4fa7c86,1325446305,37.856272,-79.022979,0
1/1/2019 19:32,4158010000000,"fraud_Durgan, Gislason and Spencer",home,20.6,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,27/12/1979,423b5ca9e524b50ae9180091382e3245,1325446348,45.027167,-93.606679,0
1/1/2019 19:32,3508100000000000,fraud_Howe PLC,entertainment,40.83,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",11/4/1991,08707639e90b7792dbb7b8e1d6fa73b6,1325446357,41.955846,-88.081433,0
1/1/2019 19:32,3559720000000000,fraud_Kuphal-Toy,food_dining,59.59,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,13/5/1985,52174f15fd4f28f0fcb9c51a35dc2381,1325446366,42.495419,-87.830604,0
1/1/2019 19:32,375083000000000,fraud_Erdman-Durgan,health_fitness,168.64,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,51235a072db4e660ea5fc090c121709d,1325446367,47.554085,-97.402139,0
1/1/2019 19:32,3596220000000000,fraud_Homenick LLC,personal_care,43.76,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25/3/1988,1b6b6ec28838722e38b520819053d561,1325446370,41.002237,-92.714378,0
1/1/2019 19:33,4067140000000000,fraud_Metz-Boehm,shopping_pos,2.17,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12/11/1986,d0c17b3fe813a8e7e75f7ba11d9765bb,1325446393,34.370388,-87.981344,0
1/1/2019 19:34,4908850000000000,"fraud_Reichert, Huels and Hoppe",shopping_net,52.57,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/7/1992,0491c9888eced0a26dd9619240fbc3c2,1325446454,31.314932,-96.660163,0
1/1/2019 19:35,345934000000000,fraud_O'Keefe-Wisoky,food_dining,1.29,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19/3/1985,9feff259929741cf4705deff0c7e6516,1325446509,38.514048,-75.86411,0
1/1/2019 19:35,573860000000,"fraud_Runolfsdottir, Mueller and Hand",entertainment,46.28,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,23/7/1986,73ad5a9c8d13851941bd9a46956600a2,1325446511,42.552781,-88.570058,0
1/1/2019 19:35,2227670000000000,fraud_Fisher-Schowalter,shopping_net,1.3,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",22/10/1979,dac2ee017ff976a7958fafce4b24f592,1325446554,28.182654,-82.630716,0
1/1/2019 19:35,581686000000,"fraud_Torp, Muller and Borer",health_fitness,29.48,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28/7/1973,73f8bccbe2bfe8903d6b68059f76c024,1325446555,42.30131,-80.088765,0
1/1/2019 19:36,4725670000000000,fraud_Nienow PLC,entertainment,20.76,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,19/9/1968,e9b74fb9db8bc604e7c922f8173582a5,1325446584,40.385748,-72.521429,0
1/1/2019 19:36,4908850000000000,fraud_Runte-Mohr,food_dining,55.57,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/7/1992,effa2f42d81a9f1c40af3a5d288850f2,1325446611,32.22089,-97.559113,0
1/1/2019 19:37,4837000000000000,fraud_Morissette PLC,shopping_pos,8.31,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12/4/1979,ce4b5380d401cb7ef7985264f284384e,1325446629,46.872663,-86.224573,0
1/1/2019 19:38,4658490000000000,fraud_Beier and Sons,home,49.93,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,4/11/1945,a88e59c452d08195c0fdf1664fd1d86e,1325446700,40.697196,-79.602453,0
1/1/2019 19:38,676174000000,fraud_Jerde-Hermann,travel,1.73,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",25/4/1961,1e566a2b4ba3e57e8f6c081fc6a1a996,1325446705,34.179784,-117.615989,0
1/1/2019 19:39,4099710000000000,fraud_Botsford and Sons,home,262.12,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,451f3f46cf27c32c89d3ab121f28feb6,1325446749,37.639228,-77.935973,0
1/1/2019 19:39,3525590000000000,"fraud_Denesik, Powlowski and Pouros",home,37.15,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20/7/1984,776f322f93899117a3dd03b4f278ec07,1325446753,36.056367,-80.196713,0
1/1/2019 19:39,4537000000000000000,"fraud_Kihn, Brakus and Goyette",personal_care,3.09,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18/7/1972,2588cd0877ed416b529c9a5203756378,1325446799,36.365533,-105.693983,0
1/1/2019 19:42,4710790000000000,fraud_Metz-Boehm,shopping_pos,6.53,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",13/12/1986,46ad8822f30bfed21887ebe207ad8dd7,1325446933,41.923036,-84.767238,0
1/1/2019 19:43,4500000000000,fraud_Homenick LLC,personal_care,100.65,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,7/4/1965,4816d3628a9f22c4c8f3322dfaa90577,1325447011,37.968232,-76.209972,0
1/1/2019 19:43,6011100000000000,fraud_Brown-Greenholt,entertainment,1.21,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,2/9/1985,885f814dcd0c50cffc596b985eeab8ef,1325447018,36.588914,-77.704743,0
1/1/2019 19:44,30176000000000,fraud_Connelly-Carter,home,77.95,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,7/6/1966,895e7b9b124a55ad54245fe631a2846c,1325447071,47.075926,-95.865092,0
1/1/2019 19:45,30510900000000,fraud_Eichmann-Kilback,home,35.91,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1/4/1965,34888ec5d5bd9b270abb4961737ec6db,1325447133,42.801138,-84.165448,0
1/1/2019 19:46,2222000000000000,"fraud_Roberts, Ryan and Smith",personal_care,43.36,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",3/1/1972,364e565be978b687805149d2d7914fbc,1325447173,37.988087,-89.772609,0
1/1/2019 19:47,6011370000000000,"fraud_Mante, Luettgen and Hackett",health_fitness,25.28,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1/7/1997,92f84e0d58bd43bbe8534d41c9720d9b,1325447228,41.344883,-78.218023,0
1/1/2019 19:47,30407700000000,fraud_Shanahan-Lehner,personal_care,8.22,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,13/10/1991,abea290c63ac1cd5ae4fd029adec9fbb,1325447235,41.40268,-76.584931,0
1/1/2019 19:47,4646850000000000000,fraud_Kirlin and Sons,personal_care,20.93,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25/6/1990,0702d9e5f56f192558033512c5a478e6,1325447238,40.656877,-74.028312,0
1/1/2019 19:47,501899000000,"fraud_Hills, Hegmann and Schaefer",health_fitness,37.39,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,8/1/1970,5edd83baea615a22f1100da58f592376,1325447251,34.903213,-85.372261,0
1/1/2019 19:48,4477160000000000000,"fraud_Pouros, Walker and Spencer",kids_pets,3.51,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,29/12/1992,2c2d62c3b52ef131bc198b194d7b6838,1325447283,40.580639,-112.753756,0
1/1/2019 19:49,3567880000000000,"fraud_Schoen, Nienow and Bauch",personal_care,20.71,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14/8/1958,c04ef0784e675f0ea380872e7ee3cfff,1325447373,44.068609,-76.62521,0
1/1/2019 19:51,213112000000000,fraud_Abbott-Steuber,personal_care,4.36,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),3/6/1984,c0d68971d9b9c34b06b7df2ced828e4c,1325447471,33.138694,-81.325128,0
1/1/2019 19:51,180018000000000,fraud_Boyer-Reichert,shopping_net,1.43,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,21/3/1988,ce747d31ba8821dc532d8959275ffe8e,1325447491,43.146696,-83.440971,0
1/1/2019 19:52,371226000000000,fraud_Kihn-Schuster,food_dining,4.92,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24/12/1974,de9cdaf7d0e6e2fc40df7655482a4084,1325447524,39.651165,-89.401723,0
1/1/2019 19:52,3541160000000000,"fraud_Altenwerth, Cartwright and Koss",shopping_net,13.21,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,7/5/2003,3126bced8bc19876d88f9b969e9d4635,1325447562,39.79879,-89.886863,0
1/1/2019 19:52,38295600000000,fraud_Denesik and Sons,shopping_pos,5.92,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14/6/1983,f78c3b2280b8a9066ffb622b0cf13b1c,1325447568,33.976642,-99.968853,0
1/1/2019 19:52,4653880000000000,"fraud_Roberts, Ryan and Smith",personal_care,1.31,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",6/6/1999,ae82843ce73f8f831d68a5a959009461,1325447574,37.903374,-85.773602,0
1/1/2019 19:52,4003770000000000,fraud_Padberg-Sauer,home,14.41,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1/1/1958,6bfac8d079811b00f216c0132c72d7f1,1325447579,34.22125,-91.693805,0
1/1/2019 19:53,180017000000000,fraud_Veum-Koelpin,travel,6.62,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1/6/1939,a2e10227919d3fb5ec02afa2d43a32a8,1325447598,42.195688,-73.052616,0
1/1/2019 19:53,6011690000000000,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,67.54,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",4/12/1995,405e201c3acf547e772f59fa02b89ca7,1325447599,45.818273,-93.163801,0
1/1/2019 19:53,630452000000,"fraud_McDermott, Osinski and Morar",home,36.16,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/6/1972,fad807cbb254b4aca50e336783e8773b,1325447623,46.038182,-87.226244,0
1/1/2019 19:54,5559860000000000,"fraud_Becker, Harris and Harvey",personal_care,29.24,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,21/12/1945,f46cb7a27c537485ae4b898d539eeff8,1325447659,42.114385,-123.20183,0
